ExamID,StudentID,CourseID,Duration,TotalScore,GradeChar,j
18115,3615,4,17,80,B,
18116,3616,4,8,90,A,
18117,3617,4,16,90,A,
18118,3618,4,12,100,A,
18119,3619,4,12,100,A,
18120,3620,4,25,100,A,
18121,3621,4,8,90,A,
18122,3622,4,21,90,A,
18123,3623,4,15,80,B,
18124,3624,4,14,100,A,
18125,3625,4,30,100,A,
18126,3626,4,29,70,B,
18127,3627,4,5,90,A,
18128,3628,4,25,90,A,
18129,3629,4,25,90,A,
18130,3630,4,22,100,A,
18131,3631,4,2,100,A,
18132,3632,4,7,90,A,
18133,3633,4,23,100,A,
18134,3634,4,19,100,A,
18135,3635,4,23,90,A,
18136,3636,4,6,100,A,
18137,3637,4,23,100,A,
18138,3638,4,5,100,A,
18139,3639,4,23,100,A,
18140,3640,4,23,80,B,
18141,3641,4,23,90,A,
18142,3642,4,13,90,A,
18143,3643,4,12,70,B,
18144,3644,4,24,90,A,
18145,3645,4,28,90,A,
18146,3646,4,24,90,A,
18147,3647,4,26,100,A,
18148,3648,4,20,100,A,
18149,3649,4,11,100,A,
18150,3650,4,7,90,A,
18151,3651,4,21,100,A,
18152,3652,4,21,100,A,
18153,3653,4,28,90,A,
18154,3654,4,7,80,B,
18155,3655,4,27,100,A,
18156,3656,4,24,80,B,
18157,3657,4,21,80,B,
18158,3658,4,14,80,B,
18159,3659,4,16,90,A,
18160,3660,4,16,90,A,
18161,3661,4,22,70,B,
18162,3662,4,3,70,B,
18163,3663,4,5,100,A,
18164,3664,4,26,100,A,
18165,3665,4,22,90,A,
18166,3666,4,7,70,B,
18167,3667,4,25,100,A,
18168,3668,4,24,60,C,
18169,3669,4,11,100,A,
18170,3670,4,13,80,B,
18171,3671,4,10,100,A,
18172,3672,4,18,100,A,
18173,3673,4,13,80,B,
18174,3674,4,7,100,A,
18175,3675,4,10,100,A,
18176,3676,4,14,90,A,
18177,3677,4,25,100,A,
18178,3678,4,20,100,A,
18179,3679,4,10,90,A,
18180,3680,4,20,100,A,
18181,3681,4,29,100,A,
18182,3682,4,1,70,B,
18183,3683,4,15,90,A,
18184,3684,4,14,90,A,
18185,3685,4,12,80,B,
18186,3686,4,21,100,A,
18187,3687,4,21,70,B,
18188,3688,4,21,90,A,
18189,3689,4,8,90,A,
18190,3690,4,8,90,A,
18191,3691,4,27,80,B,
18192,3692,4,8,70,B,
18193,3693,4,16,90,A,
18194,3694,4,24,100,A,
18195,3695,4,19,100,A,
18196,3696,4,17,100,A,
18197,3697,4,14,90,A,
18198,3698,4,25,100,A,
18199,3699,4,26,80,B,
18200,3700,4,28,100,A,
18201,3701,4,17,90,A,
18202,3702,4,20,90,A,
18203,3703,4,2,90,A,
18204,3704,4,29,90,A,
18205,3705,4,22,90,A,
18206,3706,4,10,100,A,
18207,3707,4,9,90,A,
18208,3708,4,14,80,B,
18209,3709,4,26,100,A,
18210,3710,4,27,80,B,
18211,3711,4,15,100,A,
18212,3712,4,6,90,A,
18213,3713,4,3,80,B,
18214,3714,4,21,90,A,
18215,3715,4,21,90,A,
18216,3716,4,9,100,A,
18217,3717,4,27,100,A,
18218,3718,4,3,90,A,
18219,3719,4,22,90,A,
18220,3720,4,6,100,A,
18221,3721,4,18,100,A,
18222,3722,4,6,80,B,
18223,3723,4,8,100,A,
18224,3724,4,12,100,A,
18225,3725,4,3,90,A,
18226,3726,4,26,90,A,
18227,3727,4,16,90,A,
18228,3728,4,20,90,A,
18229,3729,4,28,90,A,
18230,3730,4,17,100,A,
18231,3731,4,23,100,A,
18232,3732,4,20,90,A,
18233,3733,4,6,100,A,
18234,3734,4,3,100,A,
18235,3735,4,26,90,A,
18236,3736,4,11,90,A,
18237,3737,4,28,100,A,
18238,3738,4,8,90,A,
18239,3739,4,18,100,A,
18240,3740,4,13,90,A,
18241,3741,4,18,100,A,
18242,3742,4,22,90,A,
18243,3743,4,10,90,A,
18244,3744,4,13,100,A,
18245,3745,4,21,80,B,
18246,3746,4,4,90,A,
18247,3747,4,23,70,B,
18248,3748,4,28,90,A,
18249,3749,4,20,90,A,
18250,3750,4,24,100,A,
18251,3751,4,4,90,A,
18252,3752,4,8,90,A,
18253,3753,4,26,90,A,
18254,3754,4,2,90,A,
18255,3755,4,6,100,A,
18256,3756,4,29,90,A,
18257,3757,4,2,90,A,
18258,3758,4,12,60,C,
18259,3759,4,6,100,A,
18260,3760,4,3,100,A,
18261,3761,4,5,90,A,
18262,3762,4,20,90,A,
18263,3763,4,22,90,A,
18264,3764,4,23,90,A,
18265,3765,4,15,80,B,
18266,3766,4,7,80,B,
18267,3767,4,24,100,A,
18268,3768,4,18,100,A,
18269,3769,4,25,90,A,
18270,3770,4,28,80,B,
18271,3771,4,30,90,A,
18272,3772,4,24,100,A,
18273,3773,4,26,80,B,
18274,3774,4,21,100,A,
18275,3775,4,15,100,A,
18276,3776,4,25,70,B,
18277,3777,4,24,100,A,
18278,3778,4,7,100,A,
18279,3779,4,13,70,B,
18280,3780,4,26,90,A,
18281,3781,4,23,100,A,
18282,3782,4,26,90,A,
18283,3783,4,17,100,A,
18284,3784,4,6,90,A,
18285,3785,4,23,100,A,
18286,3786,4,4,90,A,
18287,3787,4,14,70,B,
18288,3788,4,30,100,A,
18289,3789,4,23,90,A,
18290,3790,4,24,80,B,
18291,3791,4,19,80,B,
18292,3792,4,17,80,B,
18293,3793,4,14,60,C,
18294,3794,4,28,90,A,
18295,3795,4,26,100,A,
18296,3796,4,23,90,A,
18297,3797,4,23,90,A,
18298,3798,4,4,90,A,
18299,3799,4,27,90,A,
18300,3800,4,10,90,A,
18301,3801,4,12,100,A,
18302,3802,4,5,100,A,
18303,3803,4,19,80,B,
18304,3804,4,23,90,A,
18305,3805,4,25,100,A,
18306,3806,4,24,100,A,
18307,3807,4,18,100,A,
18308,3808,4,11,90,A,
18309,3809,4,24,100,A,
18310,3810,4,22,100,A,
18311,3811,4,12,100,A,
18312,3812,4,6,90,A,
18313,3813,4,4,80,B,
18314,3814,4,6,90,A,
18315,3815,4,24,100,A,
18316,3816,4,23,90,A,
18317,3817,4,25,100,A,
18318,3818,4,23,80,B,
18319,3819,4,24,100,A,
18320,3820,4,23,90,A,
18321,3821,4,11,100,A,
18322,3822,4,23,80,B,
18323,3823,4,29,90,A,
18324,3824,4,13,80,B,
18325,3825,4,9,100,A,
18326,3826,4,26,90,A,
18327,3827,4,9,60,C,
18328,3828,4,8,80,B,
18329,3829,4,12,100,A,
18330,3830,4,23,100,A,
18331,3831,4,18,90,A,
18332,3832,4,30,100,A,
18333,3833,4,17,90,A,
18334,3834,4,17,100,A,
18335,3835,4,21,100,A,
18336,3836,4,2,90,A,
18337,3837,4,19,100,A,
18338,3838,4,3,90,A,
18339,3839,4,2,90,A,
18340,3840,4,21,100,A,
18341,3841,4,11,100,A,
18342,3842,4,20,100,A,
18343,3843,4,12,80,B,
18344,3844,4,8,100,A,
18345,3845,4,22,90,A,
18346,3846,4,12,90,A,
18347,3847,4,16,100,A,
18348,3848,4,23,100,A,
18349,3849,4,18,90,A,
18350,3850,4,17,100,A,
18351,3851,4,24,80,B,
18352,3852,4,14,100,A,
18353,3853,4,21,90,A,
18354,3854,4,23,90,A,
18355,3855,4,26,100,A,
18356,3856,4,21,90,A,
18357,3857,4,26,80,B,
18358,3858,4,19,70,B,
18359,3859,4,10,100,A,
18360,3860,4,29,100,A,
18361,3861,4,11,90,A,
18362,3862,4,19,80,B,
18363,3863,4,19,100,A,
18364,3864,4,22,90,A,
18365,3865,4,11,80,B,
18366,3866,4,25,80,B,
18367,3867,4,20,100,A,
18368,3868,4,23,70,B,
18369,3869,4,22,90,A,
18370,3870,4,27,90,A,
18371,3871,4,15,90,A,
18372,3872,4,3,90,A,
18373,3873,4,14,100,A,
18374,3874,4,17,100,A,
18375,3875,4,5,100,A,
18376,3876,4,7,70,B,
18377,3877,4,22,100,A,
18378,3878,4,18,100,A,
18379,3879,4,25,70,B,
18380,3880,4,5,100,A,
18381,3881,4,25,90,A,
18382,3882,4,8,80,B,
18383,3883,4,22,90,A,
18384,3884,4,19,80,B,
18385,3885,4,12,80,B,
18386,3886,4,9,100,A,
18387,3887,4,23,90,A,
18388,3888,4,22,100,A,
18389,3889,4,23,90,A,
18390,3890,4,9,80,B,
18391,3891,4,12,100,A,
18392,3892,4,22,90,A,
18393,3893,4,4,90,A,
18394,3894,4,25,90,A,
18395,3895,4,5,100,A,
18396,3896,4,14,80,B,
18397,3897,4,17,100,A,
18398,3898,4,22,70,B,
18399,3899,4,24,100,A,
18400,3900,4,25,100,A,
18401,3901,4,10,90,A,
18402,3902,4,23,90,A,
18403,3903,4,20,90,A,
18404,3904,4,16,90,A,
18405,3905,4,22,90,A,
18406,3906,4,23,80,B,
18407,3907,4,13,100,A,
18408,3908,4,27,90,A,
18409,3909,4,16,100,A,
18410,3910,4,10,80,B,
18411,3911,4,20,100,A,
18412,3912,4,13,100,A,
18413,3913,4,1,70,B,
18414,3914,4,5,100,A,
18415,3915,4,25,90,A,
18416,3916,4,26,100,A,
18417,3917,4,10,90,A,
18418,3918,4,16,80,B,
18419,3919,4,5,90,A,
18420,3920,4,23,90,A,
18421,3921,4,20,90,A,
18422,3922,4,26,90,A,
18423,3923,4,2,90,A,
18424,3924,4,25,90,A,
18425,3925,4,10,90,A,
18426,3926,4,28,90,A,
18427,3927,4,21,90,A,
18428,3928,4,9,90,A,
18429,3929,4,18,100,A,
18430,3930,4,4,100,A,
18431,3931,4,20,100,A,
18432,3932,4,24,80,B,
18433,3933,4,3,100,A,
18434,3934,4,11,100,A,
18435,3935,4,26,90,A,
18436,3936,4,13,90,A,
18437,3937,4,17,100,A,
18438,3938,4,21,90,A,
18439,3939,4,27,100,A,
18440,3940,4,26,80,B,
18441,3941,4,4,100,A,
18442,3942,4,15,80,B,
18443,3943,4,26,90,A,
18444,3944,4,15,100,A,
18445,3945,4,8,90,A,
18446,3946,4,23,100,A,
18447,3947,4,4,90,A,
18448,3948,4,12,100,A,
18449,3949,4,24,80,B,
18450,3950,4,29,100,A,
18451,3951,4,7,90,A,
18452,3952,4,26,90,A,
18453,3953,4,12,100,A,
18454,3954,4,3,80,B,
18455,3955,4,8,100,A,
18456,3956,4,14,80,B,
18457,3957,4,13,60,C,
18458,3958,4,15,70,B,
18459,3959,4,26,100,A,
18460,3960,4,23,100,A,
18461,3961,4,9,80,B,
18462,3962,4,23,100,A,
18463,3963,4,23,100,A,
18464,3964,4,10,90,A,
18465,3965,4,25,80,B,
18466,3966,4,20,100,A,
18467,3967,4,29,100,A,
18468,3968,4,22,80,B,
18469,3969,4,26,100,A,
18470,3970,4,18,90,A,
18471,3971,4,16,90,A,
18472,3972,4,17,100,A,
18473,3973,4,17,100,A,
18474,3974,4,14,100,A,
18475,3975,4,23,100,A,
18476,3976,4,8,80,B,
18477,3977,4,18,100,A,
18478,3978,4,12,100,A,
18479,3979,4,17,70,B,
18480,3980,4,13,100,A,
18481,3981,4,21,100,A,
18482,3982,4,26,80,B,
18483,3983,4,18,100,A,
18484,3984,4,16,100,A,
18485,3985,4,16,90,A,
18486,3986,4,18,100,A,
18487,3987,4,19,90,A,
18488,3988,4,23,90,A,
18489,3989,4,29,80,B,
18490,3990,4,13,90,A,
18491,3991,4,17,80,B,
18492,3992,4,21,80,B,
18493,3993,4,25,60,C,
18494,3994,4,25,90,A,
18495,3995,4,8,90,A,
18496,3996,4,19,80,B,
18497,3997,4,4,100,A,
18498,3998,4,6,90,A,
18499,3999,4,21,100,A,
18500,4000,4,11,90,A,
18501,4001,4,19,90,A,
18502,4002,4,15,90,A,
18503,4003,4,19,70,B,
18504,4004,4,12,100,A,
18505,4005,4,23,80,B,
18506,4006,4,25,90,A,
18507,4007,4,10,80,B,
18508,4008,4,13,100,A,
18509,4009,4,22,90,A,
18510,4010,4,24,80,B,
18511,4011,4,25,100,A,
18512,4012,4,26,90,A,
18513,4013,4,7,100,A,
18514,4014,4,24,80,B,
18515,4015,4,1,90,A,
18516,4016,4,4,100,A,
18517,4017,4,22,90,A,
18518,4018,4,22,90,A,
18519,4019,4,29,90,A,
18520,4020,4,23,100,A,
18521,4021,4,20,100,A,
18522,4022,4,12,80,B,
18523,4023,4,23,80,B,
18524,4024,4,19,100,A,
18525,4025,4,13,90,A,
18526,4026,4,13,100,A,
18527,4027,4,2,80,B,
18528,4028,4,4,100,A,
18529,4029,4,15,100,A,
18530,4030,4,11,100,A,
18531,4031,4,24,100,A,
18532,4032,4,18,80,B,
18533,4033,4,14,90,A,
18534,4034,4,26,100,A,
18535,4035,4,30,100,A,
18536,4036,4,18,80,B,
18537,4037,4,24,100,A,
18538,4038,4,4,100,A,
18539,4039,4,17,100,A,
18540,4040,4,12,80,B,
18541,4041,4,26,100,A,
18542,4042,4,24,90,A,
18543,4043,4,21,80,B,
18544,4044,4,6,100,A,
18545,4045,4,19,90,A,
18546,4046,4,25,100,A,
18547,4047,4,23,90,A,
18548,4048,4,4,100,A,
18549,4049,4,5,90,A,
18550,4050,4,21,90,A,
18551,4051,4,9,100,A,
18552,4052,4,17,90,A,
18553,4053,4,10,90,A,
18554,4054,4,30,90,A,
18555,4055,4,13,90,A,
18556,4056,4,7,80,B,
18557,4057,4,10,80,B,
18558,4058,4,3,70,B,
18559,4059,4,21,100,A,
18560,4060,4,25,100,A,
18561,4061,4,10,70,B,
18562,4062,4,6,90,A,
18563,4063,4,23,90,A,
18564,4064,4,24,100,A,
18565,4065,4,23,100,A,
18566,4066,4,21,100,A,
18567,4067,4,12,90,A,
18568,4068,4,26,80,B,
18569,4069,4,15,100,A,
18570,4070,4,27,100,A,
18571,4071,4,9,90,A,
18572,4072,4,18,90,A,
18573,4073,4,18,90,A,
18574,4074,4,10,100,A,
18575,4075,4,27,90,A,
18576,4076,4,18,80,B,
18577,4077,4,8,100,A,
18578,4078,4,14,100,A,
18579,4079,4,13,60,C,
18580,4080,4,15,100,A,
18581,4081,4,23,100,A,
18582,4082,4,3,90,A,
18583,4083,4,16,100,A,
18584,4084,4,21,100,A,
18585,4085,4,19,80,B,
18586,4086,4,20,90,A,
18587,4087,4,25,90,A,
18588,4088,4,16,100,A,
18589,4089,4,7,90,A,
18590,4090,4,16,80,B,
18591,4091,4,16,70,B,
18592,4092,4,12,90,A,
18593,4093,4,13,100,A,
18594,4094,4,23,100,A,
18595,4095,4,25,90,A,
18596,4096,4,26,100,A,
18597,4097,4,16,90,A,
18598,4098,4,25,80,B,
18599,4099,4,17,90,A,
18600,4100,4,21,90,A,
18601,4101,4,19,80,B,
18602,4102,4,17,90,A,
18603,4103,4,26,80,B,
18604,4104,4,8,100,A,
18605,4105,4,10,90,A,
18606,4106,4,20,100,A,
18607,4107,4,24,80,B,
18608,4108,4,20,100,A,
18609,4109,4,22,80,B,
18610,4110,4,10,90,A,
18611,4111,4,19,100,A,
18612,4112,4,19,90,A,
18613,4113,4,27,90,A,
18614,4114,4,20,100,A,
18615,4115,4,25,90,A,
18616,4116,4,23,100,A,
18617,4117,4,19,100,A,
18618,4118,4,8,90,A,
18619,4119,4,14,90,A,
18620,4120,4,24,90,A,
18621,4121,4,15,100,A,
18622,4122,4,23,80,B,
18623,4123,4,11,80,B,
18624,4124,4,5,100,A,
18625,4125,4,27,90,A,
18626,4126,4,3,90,A,
18627,4127,4,7,80,B,
18628,4128,4,21,80,B,
18629,4129,4,19,100,A,
18630,4130,4,16,100,A,
18631,4131,4,15,90,A,
18632,4132,4,8,90,A,
18633,4133,4,23,100,A,
18634,4134,4,30,100,A,
18635,4135,4,14,80,B,
18636,4136,4,11,90,A,
18637,4137,4,19,100,A,
18638,4138,4,4,100,A,
18639,4139,4,8,90,A,
18640,4140,4,20,80,B,
18641,4141,4,22,100,A,
18642,4142,4,14,80,B,
18643,4143,4,19,90,A,
18644,4144,4,15,90,A,
18645,4145,4,25,90,A,
18646,4146,4,17,90,A,
18647,4147,4,19,100,A,
18648,4148,4,10,90,A,
18649,4149,4,25,100,A,
18650,4150,4,29,100,A,
18651,4151,4,22,100,A,
18652,4152,4,1,90,A,
18653,4153,4,16,100,A,
18654,4154,4,22,100,A,
18655,4155,4,22,100,A,
18656,4156,4,21,80,B,
18657,4157,4,13,70,B,
18658,4158,4,22,90,A,
18659,4159,4,29,100,A,
18660,4160,4,6,90,A,
18661,4161,4,16,70,B,
18662,4162,4,3,100,A,
18663,4163,4,13,90,A,
18664,4164,4,22,90,A,
18665,4165,4,17,70,B,
18666,4166,4,22,90,A,
18667,4167,4,5,90,A,
18668,4168,4,26,80,B,
18669,4169,4,21,90,A,
18670,4170,4,16,90,A,
18671,4171,4,26,80,B,
18672,4172,4,27,100,A,
18673,4173,4,18,100,A,
18674,4174,4,21,100,A,
18675,4175,4,25,80,B,
18676,4176,4,21,80,B,
18677,4177,4,26,100,A,
18678,4178,4,8,100,A,
18679,4179,4,22,90,A,
18680,4180,4,25,100,A,
18681,4181,4,6,100,A,
18682,4182,4,25,80,B,
18683,4183,4,26,90,A,
18684,4184,4,21,80,B,
18685,4185,4,23,100,A,
18686,4186,4,1,90,A,
18687,4187,4,3,100,A,
18688,4188,4,20,90,A,
18689,4189,4,30,90,A,
18690,4190,4,12,70,B,
18691,4191,4,28,90,A,
18692,4192,4,25,90,A,
18693,4193,4,19,80,B,
18694,4194,4,26,100,A,
18695,4195,4,26,90,A,
18696,4196,4,26,80,B,
18697,4197,4,27,100,A,
18698,4198,4,18,70,B,
18699,4199,4,9,100,A,
18700,4200,4,10,90,A,
18701,4201,4,12,90,A,
18702,4202,4,26,80,B,
18703,4203,4,8,80,B,
18704,4204,4,23,100,A,
18705,4205,4,25,80,B,
18706,4206,4,21,100,A,
18707,4207,4,20,90,A,
18708,4208,4,9,100,A,
18709,4209,4,10,100,A,
18710,4210,4,23,90,A,
18711,4211,4,7,100,A,
18712,4212,4,16,100,A,
18713,4213,4,12,80,B,
18714,4214,4,19,100,A,
18715,4215,4,4,90,A,
18716,4216,4,16,100,A,
18717,4217,4,2,100,A,
18718,4218,4,2,80,B,
18719,4219,4,10,100,A,
18720,4220,4,22,90,A,
18721,4221,4,30,90,A,
18722,4222,4,13,80,B,
18723,4223,4,24,70,B,
18724,4224,4,23,90,A,
18725,4225,4,23,100,A,
18726,4226,4,10,60,C,
18727,4227,4,21,90,A,
18728,4228,4,18,90,A,
18729,4229,4,12,100,A,
18730,4230,4,25,90,A,
18731,4231,4,25,80,B,
18732,4232,4,26,70,B,
18733,4233,4,20,100,A,
18734,4234,4,21,100,A,
18735,4235,4,24,90,A,
18736,4236,4,23,100,A,
18737,4237,4,11,100,A,
18738,4238,4,4,100,A,
18739,4239,4,8,100,A,
18740,4240,4,14,90,A,
18741,4241,4,23,100,A,
18742,4242,4,2,70,B,
18743,4243,4,17,90,A,
18744,4244,4,21,90,A,
18745,4245,4,24,100,A,
18746,4246,4,14,100,A,
18747,4247,4,11,100,A,
18748,4248,4,18,90,A,
18749,4249,4,26,80,B,
18750,4250,4,26,100,A,
18751,4251,4,23,80,B,
18752,4252,4,6,100,A,
18753,4253,4,21,80,B,
18754,4254,4,24,90,A,
18755,4255,4,22,80,B,
18756,4256,4,19,90,A,
18757,4257,4,8,80,B,
18758,4258,4,21,90,A,
18759,4259,4,22,90,A,
18760,4260,4,16,80,B,
18761,4261,4,5,90,A,
18762,4262,4,20,90,A,
18763,4263,4,17,90,A,
18764,4264,4,19,90,A,
18765,4265,4,27,60,C,
18766,4266,4,5,100,A,
18767,4267,4,17,80,B,
18768,4268,4,3,80,B,
18769,4269,4,4,100,A,
18770,4270,4,27,80,B,
18771,4271,4,23,80,B,
18772,4272,4,11,80,B,
18773,4273,4,7,100,A,
18774,4274,4,23,100,A,
18775,4275,4,14,90,A,
18776,4276,4,12,70,B,
18777,4277,4,20,100,A,
18778,4278,4,28,100,A,
18779,4279,4,25,80,B,
18780,4280,4,2,100,A,
18781,4281,4,16,90,A,
18782,4282,4,5,80,B,
18783,4283,4,22,80,B,
18784,4284,4,25,90,A,
18785,4285,4,18,90,A,
18786,4286,4,10,90,A,
18787,4287,4,14,80,B,
18788,4288,4,21,90,A,
18789,4289,4,11,90,A,
18790,4290,4,24,90,A,
18791,4291,4,5,70,B,
18792,4292,4,17,90,A,
18793,4293,4,18,80,B,
18794,4294,4,8,90,A,
18795,4295,4,22,90,A,
18796,4296,4,15,80,B,
18797,4297,4,13,70,B,
18798,4298,4,21,90,A,
18799,4299,4,25,100,A,
18800,4300,4,26,90,A,
18801,4301,4,26,80,B,
18802,4302,4,22,80,B,
18803,4303,4,13,70,B,
18804,4304,4,16,100,A,
18805,4305,4,25,90,A,
18806,4306,4,20,100,A,
18807,4307,4,7,90,A,
18808,4308,4,24,90,A,
18809,4309,4,21,80,B,
18810,4310,4,23,100,A,
18811,4311,4,19,100,A,
18812,4312,4,21,90,A,
18813,4313,4,18,100,A,
18814,4314,4,23,90,A,
18815,4315,4,26,90,A,
18816,4316,4,6,100,A,
18817,4317,4,19,100,A,
18818,4318,4,11,70,B,
18819,4319,4,23,90,A,
18820,4320,4,14,90,A,
18821,4321,4,20,90,A,
18822,4322,4,22,100,A,
18823,4323,4,11,90,A,
18824,4324,4,20,90,A,
18825,4325,4,19,90,A,
18826,4326,4,17,70,B,
18827,4327,4,12,90,A,
18828,4328,4,28,90,A,
18829,4329,4,26,100,A,
18830,4330,4,1,90,A,
18831,4331,4,3,90,A,
18832,4332,4,29,100,A,
18833,4333,4,3,100,A,
18834,4334,4,23,100,A,
18835,4335,4,6,80,B,
18836,4336,4,16,90,A,
18837,4337,4,2,90,A,
18838,4338,4,15,100,A,
18839,4339,4,6,80,B,
18840,4340,4,11,100,A,
18841,4341,4,19,90,A,
18842,4342,4,25,90,A,
18843,4343,4,16,100,A,
18844,4344,4,9,90,A,
18845,4345,4,23,100,A,
18846,4346,4,20,80,B,
18847,4347,4,22,90,A,
18848,4348,4,23,90,A,
18849,4349,4,19,100,A,
18850,4350,4,19,100,A,
18851,4351,4,12,100,A,
18852,4352,4,20,100,A,
18853,4353,4,25,90,A,
18854,4354,4,29,90,A,
18855,4355,4,23,90,A,
18856,4356,4,24,80,B,
18857,4357,4,8,70,B,
18858,4358,4,17,80,B,
18859,4359,4,3,80,B,
18860,4360,4,11,90,A,
18861,4361,4,25,90,A,
18862,4362,4,13,90,A,
18863,4363,4,22,100,A,
18864,4364,4,17,80,B,
18865,4365,4,20,70,B,
18866,4366,4,9,100,A,
18867,4367,4,26,80,B,
18868,4368,4,6,100,A,
18869,4369,4,26,100,A,
18870,4370,4,17,80,B,
18871,4371,4,25,90,A,
18872,4372,4,17,80,B,
18873,4373,4,19,100,A,
18874,4374,4,13,100,A,
18875,4375,4,17,90,A,
18876,4376,4,19,90,A,
18877,4377,4,8,100,A,
18878,4378,4,12,100,A,
18879,4379,4,22,80,B,
18880,4380,4,23,100,A,
18881,4381,4,12,100,A,
18882,4382,4,23,90,A,
18883,4383,4,25,90,A,
18884,4384,4,15,80,B,
18885,4385,4,29,80,B,
18886,4386,4,5,90,A,
18887,4387,4,28,90,A,
18888,4388,4,21,100,A,
18889,4389,4,23,90,A,
18890,4390,4,7,90,A,
18891,4391,4,23,80,B,
18892,4392,4,22,80,B,
18893,4393,4,21,80,B,
18894,4394,4,3,100,A,
18895,4395,4,28,80,B,
18896,4396,4,6,100,A,
18897,4397,4,22,80,B,
18898,4398,4,8,90,A,
18899,4399,4,24,90,A,
18900,4400,4,17,100,A,
18901,4401,4,23,90,A,
18902,4402,4,24,70,B,
18903,4403,4,23,100,A,
18904,4404,4,11,100,A,
18905,4405,4,10,80,B,
18906,4406,4,5,90,A,
18907,4407,4,10,80,B,
18908,4408,4,1,100,A,
18909,4409,4,27,70,B,
18910,4410,4,18,100,A,
18911,4411,4,20,100,A,
18912,4412,4,9,90,A,
18913,4413,4,23,100,A,
18914,4414,4,10,100,A,
18915,4415,4,2,100,A,
18916,4416,4,21,100,A,
18917,4417,4,21,90,A,
18918,4418,4,17,100,A,
18919,4419,4,23,100,A,
18920,4420,4,26,80,B,
18921,4421,4,23,90,A,
18922,4422,4,2,80,B,
18923,4423,4,18,90,A,
18924,4424,4,24,90,A,
18925,4425,4,6,90,A,
18926,4426,4,16,100,A,
18927,4427,4,8,90,A,
18928,4428,4,20,80,B,
18929,4429,4,23,100,A,
18930,4430,4,11,100,A,
18931,4431,4,10,100,A,
18932,4432,4,12,80,B,
18933,4433,4,3,100,A,
18934,4434,4,4,100,A,
18935,4435,4,17,80,B,
18936,4436,4,12,100,A,
18937,4437,4,23,90,A,
18938,4438,4,21,100,A,
18939,4439,4,26,80,B,
18940,4440,4,11,100,A,
18941,4441,4,29,80,B,
18942,4442,4,24,100,A,
18943,4443,4,19,80,B,
18944,4444,4,23,90,A,
18945,4445,4,4,90,A,
18946,4446,4,2,80,B,
18947,4447,4,22,100,A,
18948,4448,4,19,100,A,
18949,4449,4,20,100,A,
18950,4450,4,23,100,A,
18951,4451,4,10,80,B,
18952,4452,4,23,90,A,
18953,4453,4,21,70,B,
18954,4454,4,22,80,B,
18955,4455,4,16,70,B,
18956,4456,4,13,90,A,
18957,4457,4,28,90,A,
18958,4458,4,26,90,A,
18959,4459,4,23,90,A,
18960,4460,4,22,100,A,
18961,4461,4,22,100,A,
18962,4462,4,26,90,A,
18963,4463,4,15,100,A,
18964,4464,4,4,90,A,
18965,4465,4,9,70,B,
18966,4466,4,10,100,A,
18967,4467,4,20,80,B,
18968,4468,4,11,90,A,
18969,4469,4,19,90,A,
18970,4470,4,23,90,A,
18971,4471,4,16,90,A,
18972,4472,4,16,80,B,
18973,4473,4,14,100,A,
18974,4474,4,12,100,A,
18975,4475,4,3,70,B,
18976,4476,4,29,90,A,
18977,4477,4,5,100,A,
18978,4478,4,19,90,A,
18979,4479,4,14,80,B,
18980,4480,4,8,100,A,
18981,4481,4,11,90,A,
18982,4482,4,23,100,A,
18983,4483,4,23,90,A,
18984,4484,4,14,100,A,
18985,4485,4,15,100,A,
18986,4486,4,23,90,A,
18987,4487,4,12,100,A,
18988,4488,4,25,90,A,
18989,4489,4,8,90,A,
18990,4490,4,7,80,B,
18991,4491,4,13,60,C,
18992,4492,4,22,100,A,
18993,4493,4,15,60,C,
18994,4494,4,26,100,A,
18995,4495,4,21,80,B,
18996,4496,4,15,90,A,
18997,4497,4,6,80,B,
18998,4498,4,15,90,A,
18999,4499,4,20,100,A,
19000,4500,4,3,90,A,
19001,4501,4,24,90,A,
19002,4502,4,8,80,B,
19003,4503,4,26,90,A,
19004,4504,4,15,100,A,
19005,4505,4,16,90,A,
19006,4506,4,10,100,A,
19007,4507,4,21,90,A,
19008,4508,4,23,90,A,
19009,4509,4,23,70,B,
19010,4510,4,11,100,A,
19011,4511,4,25,90,A,
19012,4512,4,13,80,B,
19013,4513,4,24,90,A,
19014,4514,4,20,90,A,
19015,4515,4,25,90,A,
19016,4516,4,25,100,A,
19017,4517,4,19,90,A,
19018,4518,4,25,100,A,
19019,4519,4,26,100,A,
19020,4520,4,22,90,A,
19021,4521,4,23,80,B,
19022,4522,4,23,90,A,
19023,4523,4,20,90,A,
19024,4524,4,13,100,A,
19025,4525,4,3,80,B,
19026,4526,4,7,70,B,
19027,4527,4,14,90,A,
19028,4528,4,21,90,A,
19029,4529,4,23,100,A,
19030,4530,4,3,80,B,
19031,4531,4,23,90,A,
19032,4532,4,20,90,A,
19033,4533,4,21,100,A,
19034,4534,4,19,100,A,
19035,4535,4,2,80,B,
19036,4536,4,22,100,A,
19037,4537,4,23,100,A,
19038,4538,4,27,100,A,
19039,4539,4,27,80,B,
19040,4540,4,23,90,A,
19041,4541,4,6,100,A,
19042,4542,4,23,90,A,
19043,4543,4,21,90,A,
19044,4544,4,26,80,B,
19045,4545,4,13,90,A,
