StudentID,City,Town
4997,Minya,Siwa Oasis
4998,Alexandria,Ras Sedr
4999,Giza,Kerdasa
5000,Minya,El Qusiya
5001,Cairo,10th of Ramadan
5002,BeniSuef,El Badrashein
5003,Alexandria,Dar El Salam
5004,Alexandria,El Manzala
5005,Cairo,Juhayna
5006,Minya,Dairut
5007,Matruh,El Ghanayem
5008,Red Sea,Faqous
5009,Giza,Abu El Matamir
5010,Minya,El Sarw
5011,Alexandria,Kotoor
5012,Dakahlia,Naqada
5013,Alexandria,El Bagour
5014,Cairo,El Delengath
5015,Giza,New Faiyum
5016,Alexandria,El Husseiniya
5017,Cairo,El Sarw
5018,Alexandria,El Bayadiya
5019,Giza,El Saff
5020,Giza,Beni Mazar
5021,Cairo,El Mahalla El Kubra
5022,Cairo,Maadi
5023,Mansoura,Beni Ebeid
5024,Mansoura,Ras Shokeir
5025,Sohag,Sheikh Zuweid
5026,Minya,Mit Abu Ghaleb
5027,BeniSuef,Sinnuris
5028,Ismailia,El Hawamdeya
5029,Cairo,Edfu
5030,Cairo,Quesna
5031,Alexandria,El Saff
5032,Cairo,El Hamam
5033,Asyut,El Santa
5034,Mansoura,Hosh Essa
5035,Minya,Awsim
5036,Cairo,Kafr El Zayat
5037,Luxor,Tell El Kebir
5038,Cairo,Beni Mazar
5039,Alexandria,Abu Tesht
5040,Suez,Shibin El Kom
5041,Alexandria,Monsha'at El-Qanater
5042,Minya,El Rahmaniya
5043,BeniSuef,Mit Salsil
5044,Alexandria,Siwa Oasis
5045,Minya,Mit Sudan
5046,Red Sea,El Shorouk
5047,New Valley,Akhmim
5048,Minya,Biba
5049,Mansoura,Qus
5050,Alexandria,Mit Fadala
5051,Qena,Mit Abu Ghaleb
5052,Gharbia,Beni Mazar
5053,Port Said,El Fashn
5054,Cairo,Faqous
5055,Minya,Itsa
5056,Cairo,Kafr El Zayat
5057,Sharqia,Borg El Burullus
5058,Kafr El Sheikh,6th of October
5059,Alexandria,Tima
5060,Cairo,Belqas
5061,Cairo,Dekernes
5062,Cairo,El Badrashein
5063,Cairo,El Alamein
5064,Cairo,New Borg El Arab
5065,Giza,Rafah
5066,Alexandria,El Idwa
5067,Cairo,El Bagour
5068,Alexandria,Daraw
5069,Minya,Tukh
5070,Cairo,Sumusta El Waqf
5071,Cairo,Qallin
5072,Alexandria,Sherbin
5073,Aswan,El Matareya
5074,Mansoura,Ras El Bar
5075,Alexandria,15th of May
5076,Mansoura,El Maragha
5077,North Sinai,Akhmim
5078,Luxor,Farshut
5079,Giza,Akhmim
5080,Giza,New Akhmim
5081,Alexandria,Tahta
5082,Red Sea,New Alamein
5083,Alexandria,Sidi Barrani
5084,Giza,Bilbeis
5085,South Sinai,Deir Mawas
5086,Cairo,Dar El Salam
5087,Mansoura,El Gamaliya
5088,Cairo,New Akhmim
5089,Minya,Qus
5090,Cairo,Baltim
5091,Alexandria,Maadi
5092,Minya,El Kareen
5093,Cairo,Manfalut
5094,Cairo,El Rahmaniya
5095,Cairo,El Fashn
5096,Cairo,Deir Mawas
5097,Giza,Mit Fadala
5098,Giza,Kafr Zarqan
5099,Minya,Deir Mawas
5100,Alexandria,El Basaliya
5101,Minya,Esna
5102,Mansoura,Beni Mazar
5103,Minya,El Saff
5104,Cairo,10th of Ramadan
5105,Alexandria,New Damietta
5106,Port Said,New Tiba
5107,Cairo,El Saff
5108,Giza,Hihya
5109,Giza,Mit Rahina
5110,Cairo,Abu Tesht
5111,Mansoura,El Rhoda
5112,Mansoura,Kafr Saqr
5113,Alexandria,Sinnuris
5114,South Sinai,New Faiyum
5115,Alexandria,Sahel Selim
5116,Minya,Girga
5117,Minya,10th of Ramadan
5118,Giza,El Delengath
5119,Giza,Mit Ghamr
5120,Matruh,6th of October
5121,Aswan,Faqous
5122,Minya,Samalut
5123,Cairo,Maadi
5124,Port Said,New Qena
5125,Matruh,Minyet El Nasr
5126,BeniSuef,Sumusta El Waqf
5127,Qalyubia,Kharga
5128,Alexandria,Tamiya
5129,Cairo,Tahta
5130,Cairo,Mut
5131,Alexandria,Awsim
5132,Cairo,Mit Bera
5133,Giza,Mit El Korama
5134,Kafr El Sheikh,El Idwa
5135,New Valley,El Sebaiya
5136,Mansoura,Sahel Selim
5137,Minya,El Kanayat
5138,Giza,Dairut
5139,Cairo,El Ayyat
5140,Cairo,El Waqf
5141,North Sinai,Khanka
5142,Cairo,Saqultah
5143,Alexandria,Sahel Selim
5144,Cairo,Naqada
5145,Qena,Khusus
5146,Minya,Ras Shokeir
5147,Port Said,Samanoud
5148,Giza,Juhayna
5149,Alexandria,Edku
5150,Beheira,New Damietta
5151,South Sinai,El Rhoda
5152,Alexandria,Birket El Sab
5153,Alexandria,New Alamein
5154,Cairo,10th of Ramadan
5155,Qalyubia,Mit El Korama
5156,Cairo,Sers El Lyan
5157,Gharbia,Matai
5158,Cairo,Mut
5159,Qalyubia,Sahel Selim
5160,Cairo,Obour
5161,Mansoura,Borg El Arab
5162,Cairo,Badr
5163,Mansoura,Naqada
5164,Alexandria,Baltim
5165,Beheira,Naqada
5166,Cairo,El Saff
5167,Alexandria,Rosetta
5168,Alexandria,El Delengath
5169,Alexandria,Sidi Barrani
5170,Mansoura,Mit Abu Ghaleb
5171,Cairo,Saint Catherine
5172,Aswan,Sers El Lyan
5173,Faiyum,El Kareen
5174,New Valley,Ras Burqa
5175,Cairo,Mit Abu El Kom
5176,Giza,El Dabaa
5177,Giza,Borg El Burullus
5178,Suez,El Santa
5179,Cairo,Siwa Oasis
5180,Cairo,Borg El Arab
5181,North Sinai,Zagazig
5182,Cairo,Sidi Salem
5183,Giza,Ras Burqa
5184,Alexandria,El Sebaiya
5185,Suez,Belqas
5186,Mansoura,New Alamein
5187,Minya,El Badari
5188,Alexandria,Samalut
5189,Giza,Mit Rahina
5190,Cairo,New Minya
5191,Giza,Kerdasa
5192,Cairo,Faraskur
5193,Giza,Tima
5194,Giza,Edku
5195,Damietta,Tamiya
5196,South Sinai,El Ayyat
5197,Alexandria,Mit Kenana
5198,Qena,15th of May
5199,Alexandria,New Tiba
5200,Cairo,Kom Hamada
5201,Minya,El Ghanayem
5202,Giza,Mit Kenana
5203,Qalyubia,Biyala
5204,Minya,15th of May
5205,Alexandria,Tala
5206,Dakahlia,El Balyana
5207,Faiyum,Kafr Zarqan
5208,Giza,Sidi Salem
5209,Giza,El Wasta
5210,Minya,Sumusta El Waqf
5211,Red Sea,Qallin
5212,Suez,Tanta
5213,Damietta,Qaha
5214,New Valley,El Basaliya
5215,Giza,Dahab
5216,Alexandria,Esna
5217,Cairo,El Kareen
5218,Alexandria,El Santa
5219,Alexandria,El Senbellawein
5220,Matruh,Tanta
5221,Asyut,Akhmim
5222,Alexandria,Mit Kenana
5223,Minya,Khanka
5224,Cairo,Shubra El Kheima
5225,Cairo,El Husseiniya
5226,Matruh,Saqultah
5227,Mansoura,Tima
5228,Cairo,El Mahmoudiyah
5229,Red Sea,Safaga
5230,Cairo,Tanta
5231,Cairo,Shibin El Qanater
5232,Minya,El Ayyat
5233,Cairo,El Dabaa
5234,Giza,Ras Burqa
5235,Asyut,Kotoor
5236,North Sinai,Fuka
5237,Cairo,Dar El Salam
5238,Cairo,Metoubes
5239,Cairo,Mit Salsil
5240,Giza,El Basaliya
5241,Mansoura,El Kareen
5242,Minya,Kom Hamada
5243,Cairo,Tukh
5244,South Sinai,New Damietta
5245,Cairo,El Kareen
5246,Giza,Akhmim
5247,Minya,Akhmim
5248,Aswan,New Salhia
5249,Minya,Girga
5250,Cairo,Juhayna
5251,Cairo,Khusus
5252,Minya,Edku
5253,Ismailia,Kafr El Batikh
5254,Qena,Ras El Bar
5255,Mansoura,Qalyub
5256,Qalyubia,Fayed
5257,Alexandria,Nag Hammadi
5258,Giza,Kotoor
5259,Cairo,Biyala
5260,Cairo,Saint Catherine
5261,Gharbia,El Qusiya
5262,Cairo,Saqultah
5263,Gharbia,Beni Suef
5264,Alexandria,Zagazig
5265,Cairo,Baltim
5266,Alexandria,El Badrashein
5267,Alexandria,El Badari
5268,Giza,Nag Hammadi
5269,Giza,Hihya
5270,Alexandria,Shubra Khit
5271,Red Sea,Mit Yazid
5272,Mansoura,Hihya
5273,Cairo,El Zarqa
5274,Cairo,El Manzala
5275,Cairo,Arish
5276,Suez,Arish
5277,Alexandria,Kafr Saad
5278,Alexandria,Basyoun
5279,Asyut,Kafr Shukr
5280,Cairo,Mit El Korama
5281,Mansoura,Qaha
5282,Ismailia,El Waqf
5283,Sharqia,El Gamaliya
5284,Mansoura,Edku
5285,Dakahlia,Monsha'at El-Qanater
5286,Alexandria,Mit Adlan
5287,Gharbia,Mit Bera
5288,Beheira,Borg El Burullus
5289,Alexandria,New Qena
5290,Luxor,Kafr El Zayat
5291,Sharqia,Samalut
5292,Cairo,El Qantara
5293,Kafr El Sheikh,Maadi
5294,Cairo,New Borg El Arab
5295,Cairo,Dekernes
5296,Cairo,Dar El Salam
5297,Cairo,Menouf
5298,Cairo,Tamiya
5299,Dakahlia,Beni Suef
5300,Faiyum,Mit Kenana
5301,Alexandria,Sahel Selim
5302,Mansoura,Mut
5303,Minya,Dahab
5304,Cairo,El Saff
5305,Mansoura,New Salhia
5306,Alexandria,El Kareen
5307,Giza,Qus
5308,Alexandria,El Kareen
5309,Minya,El Wasta
5310,South Sinai,Rosetta
5311,Asyut,Sherbin
5312,BeniSuef,Mit Abu Ghaleb
5313,Cairo,Sheikh Zuweid
5314,South Sinai,El Manzala
5315,Giza,El Waqf
5316,Red Sea,New Cairo
5317,Minya,Mersa Matruh
5318,Cairo,6th of October
5319,Giza,Ras El Bar
5320,Sharqia,Menouf
5321,Beheira,Tanta
5322,Cairo,Basyoun
5323,Qena,Tamiya
5324,Giza,Hurghada
5325,Cairo,Juhayna
5326,Mansoura,Nabaroh
5327,Cairo,Minyet El Nasr
5328,Giza,Tamiya
5329,Minya,El Delengath
5330,Alexandria,El Qusiya
5331,Mansoura,Ras Shokeir
5332,Minya,Nabaroh
5333,Minya,New Sohag
5334,Asyut,El Shorouk
5335,Alexandria,Edfu
5336,Cairo,El Hamool
5337,Kafr El Sheikh,El Bayadiya
5338,Giza,El Qantara
5339,Giza,El Husseiniya
5340,Giza,Beni Mazar
5341,Alexandria,Qalyub
5342,Cairo,Mit Salsil
5343,Matruh,El Manzala
5344,Luxor,El Wasta
5345,Minya,Mit Bera
5346,Cairo,El Mahmoudiyah
5347,Cairo,Menouf
5348,Giza,Kharga
5349,South Sinai,El Shorouk
5350,Alexandria,El Santa
5351,Cairo,Tanta
5352,Cairo,El Ayyat
5353,Alexandria,New Aswan
5354,Cairo,El Rahmaniya
5355,Alexandria,El Kanayat
5356,Asyut,El Hamam
5357,Alexandria,Beni Ebeid
5358,Giza,Menouf
5359,Luxor,Juhayna
5360,Alexandria,New Minya
5361,Dakahlia,Mit Salsil
5362,Minya,El Delengath
5363,Mansoura,Esna
5364,Alexandria,Mashtool El Souk
5365,Mansoura,El Idwa
5366,Matruh,Girga
5367,Minya,Kom Hamada
5368,Port Said,Obour
5369,Ismailia,El Qusiya
5370,Cairo,Faqous
5371,Cairo,El Kanayat
5372,Beheira,Menouf
5373,Qena,Metoubes
5374,Alexandria,New Asyut
5375,Alexandria,Bilbeis
5376,Cairo,Girga
5377,Alexandria,El Manzala
5378,Cairo,New Qena
5379,Minya,Edfu
5380,Alexandria,Sherbin
5381,Giza,El Badari
5382,Alexandria,Beni Mazar
5383,Minya,Rosetta
5384,Cairo,Mit Elwan
5385,Qena,Beni Suef
5386,Qena,El Kareen
5387,Qalyubia,Akhmim
5388,Matruh,Juhayna
5389,Alexandria,El Hamool
5390,Alexandria,Saqultah
5391,Suez,El Reyad
5392,Cairo,Qift
5393,Giza,El Mansha
5394,Minya,El Hamool
5395,Alexandria,Tala
5396,Giza,El Zarqa
5397,Cairo,Damanhur
5398,Cairo,Quesna
5399,Alexandria,Deir Mawas
5400,Red Sea,El Gamaliya
5401,Minya,Biba
5402,Giza,Edfu
5403,Mansoura,El Bayadiya
5404,Alexandria,Damanhur
5405,Luxor,Dar El Salam
5406,Cairo,Mit Rahina
5407,Damietta,El Qoseir
5408,Kafr El Sheikh,Ashmoun
5409,Asyut,Naqada
5410,Sharqia,El Shorouk
5411,Alexandria,Kafr Saad
5412,Alexandria,Talkha
5413,Gharbia,Badr
5414,Giza,El Badari
5415,Cairo,Nabaroh
5416,Cairo,El Ibrahimiya
5417,Cairo,El Rhoda
5418,Minya,El Sarw
5419,Dakahlia,El Balyana
5420,Dakahlia,10th of Ramadan
5421,Alexandria,Nabaroh
5422,Alexandria,Shibin El Kom
5423,Cairo,El Santa
5424,Cairo,Kafr El Dawwar
5425,Asyut,Qalyub
5426,Cairo,New Cairo
5427,Cairo,Banha
5428,Asyut,Quesna
5429,Alexandria,El Sarw
5430,Alexandria,Ihnasiya
5431,Minya,Naqada
5432,Monufia,Matai
5433,Cairo,El Zarqa
5434,Alexandria,Itay El Barud
5435,Cairo,Mit Fadala
5436,Alexandria,Qift
5437,Alexandria,New Sohag
5438,Cairo,Esna
5439,Mansoura,Dahab
5440,Aswan,Hurghada
5441,Minya,El Bayadiya
5442,Minya,Ihnasiya
5443,Alexandria,Edku
5444,Cairo,El Saff
5445,Minya,15th of May
5446,Alexandria,Mit Fadala
5447,Cairo,Beni Suef
5448,Cairo,Hosh Essa
5449,Suez,Hihya
5450,Alexandria,Edfu
5451,Giza,El Badrashein
5452,Cairo,Baltim
5453,Faiyum,Menouf
5454,Cairo,Tell El Kebir
5455,Minya,Beni Mazar
5456,Alexandria,Samanoud
5457,Giza,El Qantara
5458,Alexandria,Wadi El Natrun
5459,Giza,Dairut
5460,Giza,El Qusiya
5461,Alexandria,Ras Burqa
5462,Minya,El Matareya
5463,Red Sea,Itay El Barud
5464,Gharbia,Kom Hamada
5465,Qena,El Kanayat
5466,Mansoura,El Qusiya
5467,Mansoura,Abu Hummus
5468,Giza,El Mahmoudiyah
5469,Cairo,New Salhia
5470,Beheira,Baltim
5471,Asyut,Kom Ombo
5472,Mansoura,El Mahalla El Kubra
5473,Mansoura,Menouf
5474,Cairo,El Balyana
5475,Alexandria,El Shohada
5476,Giza,Qus
5477,Alexandria,Edfu
5478,Giza,Metoubes
5479,Minya,El Qantara
5480,Alexandria,El Shohada
5481,Alexandria,El Gamaliya
5482,Mansoura,New Beni Suef
5483,Luxor,Manfalut
5484,Red Sea,Tima
5485,Cairo,El Qoseir
5486,Red Sea,Fuka
5487,Luxor,Samanoud
5488,Alexandria,Ashmoun
5489,Cairo,Naqada
5490,Alexandria,Kafr Zarqan
5491,Suez,Fuka
5492,South Sinai,Belqas
5493,Mansoura,Bush
5494,Alexandria,Hurghada
5495,Alexandria,Rosetta
5496,Cairo,Itsa
5497,Giza,Tukh
5498,Mansoura,Zagazig
5499,Cairo,Sahel Selim
5500,Sharqia,El Rahmaniya
5501,Cairo,Ras El Bar
5502,Alexandria,New Nubariya
5503,Minya,Kom Ombo
5504,Luxor,Kom Hamada
5505,Minya,Shibin El Kom
5506,Alexandria,Qalyub
5507,Minya,Sahel Selim
5508,Giza,El Basaliya
5509,Cairo,El Qusiya
5510,Giza,El Badari
5511,North Sinai,Mersa Matruh
5512,Cairo,New Alamein
5513,Alexandria,Kerdasa
5514,North Sinai,El Rhoda
5515,Cairo,Fuka
5516,Sohag,El Delengath
5517,Alexandria,Akhmim
5518,Giza,New Asyut
5519,Alexandria,Tanta
5520,Kafr El Sheikh,Tala
5521,Asyut,El Husseiniya
5522,Giza,Faraskur
5523,Giza,Sers El Lyan
5524,Cairo,Manfalut
5525,New Valley,Samalut
5526,Aswan,El Mahalla El Kubra
5527,Cairo,El Alamein
5528,Alexandria,Ras Shokeir
5529,Alexandria,Mit Bera
5530,Giza,Itay El Barud
5531,Luxor,Dairut
5532,Cairo,Shibin El Kom
5533,Giza,Itay El Barud
5534,Alexandria,El Bayadiya
5535,Mansoura,Zefta
5536,Minya,Saqultah
5537,Minya,El Saff
5538,Luxor,New Borg El Arab
5539,Giza,El Hawamdeya
5540,Minya,Tahta
5541,Qalyubia,New Tiba
5542,Minya,Sinnuris
5543,Giza,Belqas
5544,Cairo,Qalyub
5545,Alexandria,Kafr El Batikh
5546,Giza,Samanoud
5547,Alexandria,El Ayyat
5548,Giza,El Maragha
5549,Alexandria,Sahel Selim
5550,Minya,Qalyub
5551,Minya,Edfu
5552,Minya,El Bagour
5553,Cairo,Monsha'at El-Qanater
5554,North Sinai,Dekernes
5555,Alexandria,Kotoor
5556,Cairo,Beni Ebeid
5557,Suez,Beni Ebeid
5558,Dakahlia,El Saff
5559,Cairo,Sidi Salem
5560,Minya,Kerdasa
5561,Qalyubia,El Bagour
5562,Giza,El Badari
5563,New Valley,Itay El Barud
5564,Giza,New Damietta
5565,Qalyubia,Al Khankah
5566,South Sinai,Nabaroh
5567,Mansoura,Arish
5568,Giza,Tell El Kebir
5569,Sohag,Ras Shokeir
5570,South Sinai,10th of Ramadan
5571,Minya,Shibin El Qanater
5572,Minya,Mit Salsil
5573,New Valley,Baltim
5574,Minya,El Ghanayem
5575,Alexandria,Birket El Sab
5576,Mansoura,Obour
5577,South Sinai,Dairut
5578,Mansoura,Kom Hamada
5579,North Sinai,El Tor
5580,Giza,New Tiba
5581,Beheira,New Borg El Arab
5582,Kafr El Sheikh,Kafr El Zayat
5583,Giza,Biyala
5584,Giza,Kafr Zarqan
5585,Mansoura,El Delengath
5586,Mansoura,New Tiba
5587,BeniSuef,El Qoseir
5588,Mansoura,Safaga
5589,Giza,El Fashn
5590,New Valley,Qaha
5591,Cairo,Dekernes
5592,Minya,Kom Hamada
5593,Qalyubia,El Matareya
5594,Cairo,Kafr Shukr
5595,Mansoura,New Minya
5596,Alexandria,Hosh Essa
5597,Alexandria,Faraskur
5598,Giza,Beni Ebeid
5599,Alexandria,El Qanater El Khayreya
5600,Cairo,Tala
5601,Port Said,New Salhia
5602,Cairo,Saqultah
5603,Cairo,Beni Ebeid
5604,Cairo,Dekernes
5605,Giza,El Matareya
5606,Minya,Ras Burqa
5607,Damietta,El Balyana
5608,Monufia,Baltim
5609,Red Sea,Zagazig
5610,Ismailia,Kom Hamada
5611,Ismailia,El Idwa
5612,Beheira,Qaha
5613,Aswan,Mit Kenana
5614,Alexandria,Edfu
5615,Alexandria,Sherbin
5616,Minya,Kafr Shukr
5617,Giza,Beni Ebeid
5618,Cairo,6th of October
5619,North Sinai,Shibin El Qanater
5620,Alexandria,El Shohada
5621,Minya,El Idwa
5622,Alexandria,New Minya
5623,Giza,Al Khankah
5624,Sharqia,El Qantara
5625,New Valley,El Maragha
5626,Mansoura,Mit Fadala
5627,Gharbia,Beni Suef
5628,Cairo,Sers El Lyan
5629,Cairo,Mit Salsil
5630,Giza,Shibin El Qanater
5631,Alexandria,New Minya
5632,Cairo,New Beni Suef
5633,Cairo,Manfalut
5634,Dakahlia,El Idwa
5635,Matruh,Itsa
5636,Port Said,New Borg El Arab
5637,Cairo,Ashmoun
5638,Ismailia,Hosh Essa
5639,Minya,Ibsheway
5640,Faiyum,New Asyut
5641,North Sinai,Mit Adlan
5642,Cairo,Shibin El Qanater
5643,Alexandria,Bilbeis
5644,Giza,Banha
5645,Mansoura,Matai
5646,Mansoura,Bilbeis
5647,Giza,Mersa Matruh
5648,Qena,New Sohag
5649,Cairo,El Bayadiya
5650,Giza,El Reyad
5651,Cairo,El Ayyat
5652,Giza,15th of May
5653,Suez,El Bayadiya
5654,Cairo,Dahab
5655,New Valley,Hihya
5656,Cairo,Kom Ombo
5657,Alexandria,Bush
5658,Giza,Mit Kenana
5659,Giza,El Tor
5660,Alexandria,Damanhur
5661,Minya,Qaha
5662,Mansoura,6th of October
5663,Giza,Sumusta El Waqf
5664,Cairo,Kafr El Batikh
5665,Mansoura,Mit Salsil
5666,Minya,Mallawi
5667,New Valley,Saqultah
5668,Giza,Maghagha
5669,Ismailia,Kotoor
5670,Giza,El Bayadiya
5671,Alexandria,Dahab
5672,Alexandria,New Damietta
5673,Gharbia,Banha
5674,Alexandria,Daraw
5675,Giza,Baltim
5676,Cairo,El Tor
5677,Sharqia,Kerdasa
5678,Qena,Ezbet El Borg
5679,Minya,Mut
5680,Alexandria,El Wasta
5681,Giza,Samalut
5682,Aswan,Zefta
5683,Suez,El Qantara
5684,Alexandria,Juhayna
5685,Minya,El Ghanayem
5686,Minya,El Mansha
5687,Minya,Edku
5688,North Sinai,El Basaliya
5689,Giza,Tala
5690,Qalyubia,Daraw
5691,Alexandria,Sheikh Zuweid
5692,Alexandria,Tala
5693,Cairo,El Qantara
5694,Ismailia,Maadi
5695,Qena,Akhmim
5696,Alexandria,Mit Sudan
5697,Cairo,Farshut
5698,Kafr El Sheikh,Baltim
5699,Mansoura,New Tiba
5700,Giza,Qallin
5701,New Valley,Edku
5702,Giza,Shibin El Kom
5703,Cairo,Abu El Matamir
5704,Mansoura,Birket El Sab
5705,Alexandria,Rafah
5706,Cairo,El Kanayat
5707,Cairo,El Arish
5708,Ismailia,Ezbet El Borg
5709,Giza,Sahel Selim
5710,Cairo,Daraw
5711,Alexandria,El Saff
5712,Mansoura,Abu Hummus
5713,Giza,Abu El Matamir
5714,Gharbia,El Zarqa
5715,Cairo,Banha
5716,Giza,Sherbin
5717,Alexandria,Manfalut
5718,South Sinai,Sidi Barrani
5719,Cairo,Basyoun
5720,Beheira,New Minya
5721,Alexandria,Baltim
5722,Cairo,New Sohag
5723,Giza,El Santa
5724,Cairo,Samalut
5725,Qalyubia,Mit Bera
5726,Alexandria,Khusus
5727,Minya,El Ghanayem
5728,Minya,Safaga
5729,North Sinai,Ezbet El Borg
5730,Giza,New Beni Suef
5731,Minya,Mersa Matruh
5732,Giza,Fayed
5733,Alexandria,Mit Adlan
5734,Alexandria,Tukh
5735,Giza,Mit Sudan
5736,Luxor,Edfu
5737,Qalyubia,Saint Catherine
5738,Cairo,El Mahalla El Kubra
5739,New Valley,Nabaroh
5740,Cairo,New Sohag
5741,Cairo,New Akhmim
5742,Sharqia,Zagazig
5743,Port Said,New Beni Suef
5744,BeniSuef,Dahab
5745,Giza,Birket El Sab
5746,Cairo,Tukh
5747,Alexandria,Arish
5748,Cairo,Basyoun
5749,Gharbia,Kafr El Zayat
5750,Cairo,Edfu
5751,Alexandria,Ras Sedr
5752,Ismailia,El Tor
5753,Minya,El Shorouk
5754,Cairo,Qaha
5755,Dakahlia,Tell El Kebir
5756,Alexandria,Obour
5757,Mansoura,El Mansha
5758,Minya,Mit Fadala
5759,Faiyum,El Husseiniya
5760,Asyut,New Beni Suef
5761,Faiyum,Mit Salsil
5762,Giza,Basyoun
5763,Alexandria,Borg El Arab
5764,Sharqia,Mersa Matruh
5765,Mansoura,Sers El Lyan
5766,Minya,Zagazig
5767,Giza,Kharga
5768,Mansoura,New Akhmim
5769,Mansoura,New Akhmim
5770,Qalyubia,Maghagha
5771,Faiyum,Kafr El Zayat
5772,Gharbia,Sherbin
5773,Cairo,New Aswan
5774,Suez,Metoubes
5775,Beheira,El Kareen
5776,Minya,Mashtool El Souk
5777,Minya,Esna
5778,Cairo,Kom Hamada
5779,Alexandria,New Salhia
5780,Giza,Mersa Matruh
5781,Giza,Ibsheway
5782,Alexandria,El Rhoda
5783,Matruh,Kotoor
5784,Giza,Hurghada
5785,Kafr El Sheikh,Metoubes
5786,Aswan,Ras El Bar
5787,Giza,Daraw
5788,Cairo,Sers El Lyan
5789,Alexandria,El Wasta
5790,Gharbia,Khanka
5791,Cairo,Samalut
5792,Minya,Mit Elwan
5793,Alexandria,Beni Mazar
5794,Giza,Tanta
5795,Alexandria,El Matareya
5796,Qalyubia,El Idwa
5797,Alexandria,Siwa Oasis
5798,Luxor,Dairut
5799,Asyut,El Zarqa
5800,Minya,Tukh
5801,Mansoura,Beni Suef
5802,Giza,Kom Ombo
5803,Giza,Al Khankah
5804,Kafr El Sheikh,Hurghada
5805,Sharqia,El Gamaliya
5806,Damietta,Dairut
5807,Ismailia,Sinnuris
5808,Cairo,El Delengath
5809,Cairo,Matai
5810,Mansoura,Tanta
5811,Luxor,Kharga
5812,Cairo,Zefta
5813,Alexandria,El Rahmaniya
5814,Giza,El Rahmaniya
5815,Minya,New Beni Suef
5816,Alexandria,Juhayna
5817,Cairo,New Aswan
5818,Cairo,Qaha
5819,Minya,El Sebaiya
5820,Giza,El Tor
5821,Monufia,Shibin El Qanater
5822,Giza,Kafr Shukr
5823,Cairo,Mit El Korama
5824,Damietta,Kafr Saad
5825,Damietta,El Mansha
5826,Giza,Mit Salsil
5827,Alexandria,Biyala
5828,BeniSuef,Monsha'at El-Qanater
5829,Alexandria,El Hawamdeya
5830,Giza,Talkha
5831,Monufia,El Ayyat
5832,Suez,Abu Tesht
5833,Cairo,El Wasta
5834,Minya,Hosh Essa
5835,Alexandria,Akhmim
5836,Dakahlia,Edfu
5837,Mansoura,New Akhmim
5838,Kafr El Sheikh,Quesna
5839,Mansoura,El Badari
5840,Mansoura,Biba
5841,North Sinai,Arish
5842,Alexandria,Sherbin
5843,Alexandria,Sherbin
5844,Red Sea,Mit El Korama
5845,South Sinai,New Nubariya
5846,Giza,Shibin El Kom
5847,Ismailia,Ibsheway
5848,Cairo,Biyala
5849,Alexandria,Saqultah
5850,Giza,New Salhia
5851,Suez,Qus
5852,Giza,El Fashn
5853,Qalyubia,Maadi
5854,Cairo,Mersa Matruh
5855,North Sinai,Girga
5856,Alexandria,Sadat
5857,Mansoura,El Gamaliya
5858,Cairo,Kafr El Zayat
5859,North Sinai,Menouf
5860,Port Said,New Sohag
5861,Giza,Shibin El Qanater
5862,Cairo,Tahta
5863,Giza,Hihya
5864,Mansoura,Ihnasiya
5865,Matruh,Ras Burqa
5866,Giza,Obour
5867,Minya,Tala
5868,Giza,Sinnuris
5869,Cairo,Damanhur
5870,Cairo,Ihnasiya
5871,Monufia,Tala
5872,Cairo,Ezbet El Borg
5873,Giza,El Hamool
5874,Sharqia,New Damietta
5875,Mansoura,Qallin
5876,Cairo,Qaha
5877,Alexandria,El Tor
5878,BeniSuef,Wadi El Natrun
5879,Minya,Biba
5880,Aswan,El Fashn
5881,Cairo,Borg El Arab
5882,Mansoura,Qus
5883,Minya,Juhayna
5884,Mansoura,Zefta
5885,Matruh,New Damietta
5886,Cairo,Awsim
5887,Giza,Badr
5888,Alexandria,Beni Mazar
5889,Cairo,New Akhmim
5890,Alexandria,Sodfa
5891,Cairo,New Sohag
5892,Alexandria,El Hawamdeya
5893,South Sinai,El Sarw
5894,Port Said,El Idwa
5895,Suez,Mit Sudan
5896,Alexandria,El Senbellawein
5897,Alexandria,Nag Hammadi
5898,Minya,New Alamein
5899,Giza,Dar El Salam
5900,Cairo,Bilbeis
5901,Cairo,El Ghanayem
5902,Alexandria,Beni Suef
5903,Alexandria,El Ayyat
5904,Minya,Qallin
5905,Cairo,Maadi
5906,Alexandria,El Zarqa
5907,Faiyum,Rafah
5908,Faiyum,Bilbeis
5909,New Valley,El Alamein
5910,Minya,Qaha
5911,Cairo,Borg El Burullus
5912,Giza,Akhmim
5913,Cairo,Saqultah
5914,Alexandria,Nabaroh
5915,Sharqia,Abu Tesht
5916,Aswan,El Saff
5917,Faiyum,El Maragha
5918,Gharbia,Esna
5919,Alexandria,Tanta
5920,Cairo,Itay El Barud
5921,Red Sea,Sheikh Zuweid
5922,Mansoura,El Fashn
5923,Cairo,El Reyad
5924,Luxor,Nag Hammadi
5925,Minya,El Qantara
5926,Alexandria,Hihya
5927,Alexandria,El Hamam
5928,Minya,Mit Bera
5929,Minya,Banha
5930,BeniSuef,Zagazig
5931,Cairo,Siwa Oasis
5932,Cairo,Belqas
5933,Cairo,Dekernes
5934,Mansoura,Qaha
5935,Mansoura,Dahab
