JobID	StudentID	JobType	JobTitle	Position	Salary															
7196	7196	Freelance	Data Visualization		3000															
7197	7197	Freelance	Data Scientist		200															
7198	7198	Freelance	Power BI Developer		200															
7199	7199	Freelance	Data Visualization		2000															
7200	7200	Freelance	Data Visualization		4000															
7201	7201	Freelance	Database Developer		4000															
7202	7202	Freelance	Data Scientist		7000															
7203	7203	Freelance	Data Visualization		9000															
7204	7204	Freelance	Data Analysis		4000															
7205	7205	Freelance	Database Developer		10000															
7206	7206	Freelance	Database Developer		10000															
7207	7207	Freelance	Power BI Developer		3000															
7208	7208	Freelance	Data Visualization		4000															
7209	7209	Freelance	Power BI Developer		8000															
7210	7210	Freelance	Database Developer		1000															
7211	7211	Freelance	Power BI Developer		1000															
7212	7212	Freelance	Data Visualization		500															
7213	7213	Freelance	Power BI Developer		500															
7214	7214	Freelance	Data Analysis		1000															
7215	7215	Freelance	Data Scientist		2000															
7216	7216	Freelance	Database Developer		2000															
7217	7217	Freelance	Database Developer		500															
7218	7218	Freelance	Database Developer		3000															
7219	7219	Freelance	Power BI Developer		200															
7220	7220	Freelance	Power BI Developer		6000															
7221	7221	Freelance	Data Scientist		10000															
7222	7222	Freelance	Data Visualization		1000															
7223	7223	Freelance	Database Developer		200															
7224	7224	Freelance	Data Visualization		7000															
7225	7225	Freelance	Data Visualization		500															
7226	7226	Freelance	Power BI Developer		6000															
7227	7227	Freelance	Data Architect		7000															
7228	7228	Freelance	Data Visualization		1000															
7229	7229	Freelance	Power BI Developer		500															
7230	7230	Freelance	Data Analysis		5000															
7231	7231	Freelance	Database Developer		10000															
7232	7232	Freelance	Data Architect		6000															
7233	7233	Freelance	Power BI Developer		700															
7234	7234	Freelance	Data Architect		200															
7235	7235	Freelance	Power BI Developer		700															
7236	7236	Freelance	Database Developer		9000															
7237	7237	Freelance	Data Architect		8000															
7238	7238	Freelance	Data Analysis		6000															
7239	7239	Freelance	Data Analysis		5000															
7240	7240	Freelance	Database Developer		6000															
7241	7241	Freelance	Database Developer		500															
7242	7242	Freelance	Database Developer		5000															
7243	7243	Freelance	Data Visualization		7000															
7244	7244	Freelance	Database Developer		4000															
7245	7245	Freelance	Data Visualization		700															
7246	7246	Freelance	Database Developer		8000															
7247	7247	Freelance	Power BI Developer		700															
7248	7248	Freelance	Database Developer		5000															
7249	7249	Freelance	Power BI Developer		8000															
7250	7250	Freelance	Database Developer		2000															
7251	7251	Freelance	Database Admin		7000															
7252	7252	Freelance	Database Developer		700															
7253	7253	Freelance	Database Developer		7000															
7254	7254	Freelance	Database Developer		200															
7255	7255	Freelance	Database Admin		6000															
7256	7256	Freelance	Data Architect		500															
7257	7257	Freelance	Data Visualization		4000															
7258	7258	Freelance	Data Analysis		4000															
7259	7259	Freelance	Database Developer		200															
7260	7260	Freelance	Power BI Developer		500															
7261	7261	Freelance	Data Scientist		5000															
7262	7262	Freelance	Power BI Developer		3000															
7263	7263	Freelance	Database Developer		9000															
7264	7264	Freelance	Database Developer		1000															
7265	7265	Freelance	Data Visualization		500															
7266	7266	Freelance	Power BI Developer		200															
7267	7267	Freelance	Power BI Developer		500															
7268	7268	Freelance	Database Admin		10000															
7269	7269	Freelance	Data Visualization		6000															
7270	7270	Freelance	Database Developer		200															
7271	7271	Freelance	Power BI Developer		5000															
7272	7272	Freelance	Database Developer		2000															
7273	7273	Freelance	Data Analysis		8000															
7274	7274	Freelance	Data Visualization		4000															
7275	7275	Freelance	Data Analysis		10000															
7276	7276	Freelance	Data Visualization		2000															
7277	7277	Freelance	Power BI Developer		2000															
7278	7278	Freelance	Database Admin		9000															
7279	7279	Freelance	Data Analysis		7000															
7280	7280	Freelance	Database Developer		7000															
7281	7281	Freelance	Database Developer		700															
7282	7282	Freelance	Power BI Developer		700															
7283	7283	Freelance	Power BI Developer		500															
7284	7284	Freelance	Data Visualization		1000															
7285	7285	Freelance	Data Visualization		8000															
7286	7286	Freelance	Data Visualization		200															
7287	7287	Freelance	Power BI Developer		2000															
7288	7288	Freelance	Power BI Developer		7000															
7289	7289	Freelance	Data Analysis		6000															
7290	7290	Freelance	Power BI Developer		6000															
7291	7291	Freelance	Data Visualization		6000															
7292	7292	Freelance	Database Admin		700															
7293	7293	Freelance	Database Developer		700															
7294	7294	Freelance	Data Analysis		5000															
7295	7295	Freelance	Data Visualization		700															
7296	7296	Freelance	Power BI Developer		3000															
7297	7297	Freelance	Database Developer		5000															
7298	7298	Freelance	Database Developer		9000															
7299	7299	Freelance	Data Visualization		1000															
7300	7300	Freelance	Data Visualization		8000															
7301	7301	Freelance	Data Architect		3000															
7302	7302	Freelance	Power BI Developer		10000															
7303	7303	Freelance	Data Analysis		3000															
7304	7304	Freelance	Data Visualization		3000															
7305	7305	Freelance	Power BI Developer		10000															
7306	7306	Freelance	Data Analysis		500															
7307	7307	Freelance	Data Analysis		2000															
7308	7308	Freelance	Data Architect		4000															
7309	7309	Freelance	Power BI Developer		3000															
7310	7310	Freelance	Data Analysis		200															
7311	7311	Freelance	Database Developer		8000															
7312	7312	Freelance	Database Developer		8000															
7313	7313	Freelance	Power BI Developer		1000															
7314	7314	Freelance	Power BI Developer		10000															
7315	7315	Freelance	Data Analysis		1000															
7316	7316	Freelance	Power BI Developer		8000															
7317	7317	Freelance	Data Analysis		10000															
7318	7318	Freelance	Data Visualization		3000															
7319	7319	Freelance	Data Analysis		3000															
7320	7320	Freelance	Data Visualization		500															
7321	7321	Freelance	Data Scientist		9000															
7322	7322	Freelance	Database Developer		700															
7323	7323	Freelance	Power BI Developer		7000															
7324	7324	Freelance	Power BI Developer		2000															
7325	7325	Freelance	Power BI Developer		1000															
7326	7326	Freelance	Data Analysis		1000															
7327	7327	Freelance	Data Analysis		2000															
7328	7328	Freelance	Database Developer		1000															
7329	7329	Freelance	Data Visualization		2000															
7330	7330	Freelance	Data Visualization		10000															
7331	7331	Freelance	Power BI Developer		4000															
7332	7332	Freelance	Database Admin		500															
7333	7333	Freelance	Database Developer		3000															
7334	7334	Freelance	Database Developer		200															
7335	7335	Freelance	Data Analysis		3000															
7336	7336	Freelance	Database Developer		8000															
7337	7337	Freelance	Database Developer		1000															
7338	7338	Freelance	Power BI Developer		500															
7339	7339	Freelance	Database Developer		3000															
7340	7340	Freelance	Power BI Developer		700															
7341	7341	Freelance	Power BI Developer		6000															
7342	7342	Freelance	Power BI Developer		6000															
7343	7343	Freelance	Data Visualization		8000															
7344	7344	Freelance	Data Analysis		3000															
7345	7345	Freelance	Power BI Developer		200															
7346	7346	Freelance	Power BI Developer		4000															
7347	7347	Freelance	Database Developer		2000															
7348	7348	Freelance	Database Developer		9000															
7349	7349	Freelance	Power BI Developer		9000															
7350	7350	Freelance	Database Developer		8000															
7351	7351	Freelance	Database Admin		8000															
7352	7352	Freelance	Power BI Developer		500															
7353	7353	Freelance	Power BI Developer		2000															
7354	7354	Freelance	Data Scientist		8000															
7355	7355	Freelance	Database Developer		4000															
7356	7356	Freelance	Power BI Developer		8000															
7357	7357	Freelance	Database Developer		500															
7358	7358	Freelance	Data Analysis		3000															
7359	7359	Freelance	Data Architect		9000															
7360	7360	Freelance	Power BI Developer		200															
7361	7361	Freelance	Data Analysis		700															
7362	7362	Freelance	Database Admin		10000															
7363	7363	Freelance	Database Developer		8000															
7364	7364	Freelance	Data Scientist		10000															
7365	7365	Freelance	Database Developer		9000															
7366	7366	Freelance	Power BI Developer		200															
7367	7367	Freelance	Database Developer		9000															
7368	7368	Freelance	Power BI Developer		200															
7369	7369	Freelance	Database Developer		7000															
7370	7370	Freelance	Database Developer		2000															
7371	7371	Freelance	Power BI Developer		700															
7372	7372	Freelance	Database Developer		2000															
7373	7373	Freelance	Data Architect		6000															
7374	7374	Freelance	Data Visualization		10000															
7375	7375	Freelance	Database Developer		7000															
7376	7376	Freelance	Power BI Developer		3000															
7377	7377	Freelance	Database Developer		4000															
7378	7378	Freelance	Power BI Developer		3000															
7379	7379	Freelance	Power BI Developer		500															
7380	7380	Freelance	Data Visualization		5000															
7381	7381	Freelance	Data Visualization		7000															
7382	7382	Freelance	Data Analysis		9000															
7383	7383	Freelance	Database Developer		10000															
7384	7384	Freelance	Data Visualization		5000															
7385	7385	Freelance	Power BI Developer		700															
7386	7386	Freelance	Database Developer		3000															
7387	7387	Freelance	Power BI Developer		3000															
7388	7388	Freelance	Power BI Developer		10000															
7389	7389	Freelance	Database Developer		1000															
7390	7390	Freelance	Data Analysis		700															
7391	7391	Freelance	Power BI Developer		10000															
7392	7392	Freelance	Data Scientist		6000															
7393	7393	Freelance	Data Architect		500															
7394	7394	Freelance	Database Developer		500															
7395	7395	Freelance	Data Visualization		8000															
7396	7396	Freelance	Power BI Developer		10000															
7397	7397	Freelance	Data Analysis		2000															
7398	7398	Freelance	Data Architect		5000															
7399	7399	Freelance	Data Architect		6000															
7400	7400	Freelance	Power BI Developer		4000															
7401	7401	Freelance	Data Architect		4000															
7402	7402	Freelance	Database Admin		2000															
7403	7403	Freelance	Power BI Developer		200															
7404	7404	Freelance	Data Analysis		8000															
7405	7405	Freelance	Power BI Developer		8000															
7406	7406	Freelance	Data Analysis		3000															
7407	7407	Freelance	Power BI Developer		8000															
7408	7408	Freelance	Data Architect		7000															
7409	7409	Freelance	Database Developer		5000															
7410	7410	Freelance	Power BI Developer		200															
7411	7411	Freelance	Power BI Developer		1000															
7412	7412	Freelance	Power BI Developer		1000															
7413	7413	Freelance	Data Visualization		1000															
7414	7414	Freelance	Database Developer		8000															
7415	7415	Freelance	Power BI Developer		5000															
7416	7416	Freelance	Power BI Developer		8000															
7417	7417	Freelance	Data Analysis		3000															
7418	7418	Freelance	Power BI Developer		200															
7419	7419	Freelance	Power BI Developer		6000															
7420	7420	Freelance	Data Visualization		9000															
7421	7421	Freelance	Database Admin		6000															
7422	7422	Freelance	Power BI Developer		1000															
7423	7423	Freelance	Database Developer		8000															
7424	7424	Freelance	Data Visualization		4000															
7425	7425	Freelance	Data Architect		4000															
7426	7426	Freelance	Database Developer		4000															
7427	7427	Freelance	Data Analysis		5000															
7428	7428	Freelance	Database Developer		8000															
7429	7429	Freelance	Database Developer		10000															
7430	7430	Freelance	Data Analysis		500															
7431	7431	Freelance	Database Developer		9000															
7432	7432	Freelance	Data Scientist		4000															
7433	7433	Freelance	Database Developer		7000															
7434	7434	Freelance	Database Admin		200															
7435	7435	Freelance	Data Scientist		5000															
7436	7436	Freelance	Data Visualization		5000															
7437	7437	Freelance	Data Architect		3000															
7438	7438	Freelance	Data Visualization		9000															
7439	7439	Freelance	Data Visualization		10000															
7440	7440	Freelance	Power BI Developer		2000															
7441	7441	Freelance	Database Developer		200															
7442	7442	Freelance	Data Analysis		500															
7443	7443	Freelance	Data Analysis		3000															
7444	7444	Freelance	Power BI Developer		2000															
7445	7445	Freelance	Data Analysis		6000															
7446	7446	Freelance	Database Developer		7000															
7447	7447	Freelance	Data Visualization		9000															
7448	7448	Freelance	Data Analysis		8000															
7449	7449	Freelance	Power BI Developer		700															
7450	7450	Freelance	Data Visualization		200															
7451	7451	Freelance	Data Analysis		6000															
7452	7452	Freelance	Database Developer		6000															
7453	7453	Freelance	Power BI Developer		2000															
7454	7454	Freelance	Data Architect		700															
7455	7455	Freelance	Data Analysis		7000															
7456	7456	Freelance	Database Developer		200															
7457	7457	Freelance	Data Visualization		9000															
7458	7458	Freelance	Data Visualization		4000															
7459	7459	Freelance	Data Analysis		1000															
7460	7460	Freelance	Data Architect		9000															
7461	7461	Freelance	Power BI Developer		500															
7462	7462	Freelance	Database Developer		9000															
7463	7463	Freelance	Data Architect		3000															
7464	7464	Freelance	Database Developer		7000															
7465	7465	Freelance	Database Developer		8000															
7466	7466	Freelance	Power BI Developer		8000															
7467	7467	Freelance	Database Developer		8000															
7468	7468	Freelance	Power BI Developer		700															
7469	7469	Freelance	Data Visualization		9000															
7470	7470	Freelance	Database Developer		500															
7471	7471	Freelance	Database Developer		3000															
7472	7472	Freelance	Database Developer		10000															
7473	7473	Freelance	Data Analysis		700															
7474	7474	Freelance	Data Analysis		700															
7475	7475	Freelance	Data Analysis		9000															
7476	7476	Freelance	Data Scientist		5000															
7477	7477	Freelance	Database Admin		500															
7478	7478	Freelance	Power BI Developer		1000															
7479	7479	Freelance	Power BI Developer		3000															
7480	7480	Freelance	Database Developer		10000															
7481	7481	Freelance	Database Developer		4000															
7482	7482	Freelance	Data Visualization		200															
7483	7483	Freelance	Data Analysis		200															
7484	7484	Freelance	Database Developer		500															
7485	7485	Freelance	Power BI Developer		200															
7486	7486	Freelance	Power BI Developer		2000															
7487	7487	Freelance	Database Developer		4000															
7488	7488	Freelance	Data Visualization		6000															
7489	7489	Freelance	Power BI Developer		200															
7490	7490	Freelance	Database Developer		6000															
7491	7491	Freelance	Data Visualization		7000															
7492	7492	Freelance	Data Analysis		1000															
7493	7493	Freelance	Database Developer		5000															
7494	7494	Freelance	Database Admin		200															
7495	7495	Freelance	Data Visualization		5000															
7496	7496	Freelance	Data Analysis		700															
7497	7497	Freelance	Database Admin		6000															
7498	7498	Freelance	Data Analysis		7000															
7499	7499	Freelance	Data Architect		7000															
7500	7500	Freelance	Power BI Developer		700															
7501	7501	Freelance	Data Architect		2000															
7502	7502	Freelance	Database Admin		5000															
7503	7503	Freelance	Database Developer		4000															
7504	7504	Freelance	Data Visualization		1000															
7505	7505	Freelance	Data Visualization		700															
7506	7506	Freelance	Database Developer		3000															
7507	7507	Freelance	Data Analysis		9000															
7508	7508	Freelance	Database Developer		700															
7509	7509	Freelance	Power BI Developer		2000															
7510	7510	Freelance	Data Scientist		4000															
7511	7511	Freelance	Power BI Developer		2000															
7512	7512	Freelance	Database Admin		8000															
7513	7513	Freelance	Database Developer		3000															
7514	7514	Freelance	Data Visualization		500															
7515	7515	Freelance	Database Admin		500															
7516	7516	Freelance	Data Scientist		700															
7517	7517	Freelance	Database Developer		2000															
7518	7518	Freelance	Power BI Developer		500															
7519	7519	Freelance	Data Visualization		8000															
7520	7520	Freelance	Data Visualization		6000															
7521	7521	Freelance	Power BI Developer		4000															
7522	7522	Freelance	Power BI Developer		3000															
7523	7523	Freelance	Power BI Developer		9000															
7524	7524	Freelance	Data Architect		1000															
7525	7525	Freelance	Data Analysis		500															
7526	7526	Freelance	Data Scientist		7000															
7527	7527	Freelance	Data Visualization		8000															
7528	7528	Freelance	Data Visualization		6000															
7529	7529	Freelance	Data Visualization		8000															
7530	7530	Freelance	Data Analysis		4000															
7531	7531	Freelance	Database Developer		7000															
7532	7532	Freelance	Data Visualization		1000															
7533	7533	Freelance	Data Visualization		8000															
7534	7534	Freelance	Data Visualization		7000															
7535	7535	Freelance	Power BI Developer		8000															
7536	7536	Freelance	Data Scientist		500															
7537	7537	Freelance	Power BI Developer		7000															
7538	7538	Freelance	Power BI Developer		1000															
7539	7539	Freelance	Database Developer		500															
7540	7540	Freelance	Data Analysis		200															
7541	7541	Freelance	Data Analysis		4000															
7542	7542	Freelance	Data Visualization		2000															
7543	7543	Freelance	Data Visualization		2000															
7544	7544	Freelance	Database Developer		9000															
7545	7545	Freelance	Database Developer		7000															
7546	7546	Freelance	Data Visualization		1000															
7547	7547	Freelance	Database Admin		3000															
7548	7548	Freelance	Data Scientist		5000															
7549	7549	Freelance	Data Analysis		3000															
7550	7550	Freelance	Power BI Developer		6000															
7551	7551	Freelance	Power BI Developer		200															
7552	7552	Freelance	Data Visualization		1000															
7553	7553	Freelance	Power BI Developer		2000															
7554	7554	Freelance	Data Architect		9000															
7555	7555	Freelance	Power BI Developer		3000															
7556	7556	Freelance	Database Developer		700															
7557	7557	Freelance	Database Admin		2000															
7558	7558	Freelance	Data Scientist		9000															
7559	7559	Freelance	Power BI Developer		1000															
7560	7560	Freelance	Power BI Developer		500															
7561	7561	Freelance	Database Developer		9000															
7562	7562	Freelance	Database Developer		3000															
7563	7563	Freelance	Data Analysis		6000															
7564	7564	Freelance	Database Developer		1000															
7565	7565	Freelance	Data Visualization		10000															
7566	7566	Freelance	Power BI Developer		6000															
7567	7567	Freelance	Data Analysis		5000															
7568	7568	Freelance	Data Analysis		700															
7569	7569	Freelance	Database Admin		2000															
7570	7570	Freelance	Database Developer		5000															
7571	7571	Freelance	Database Developer		700															
7572	7572	Freelance	Database Admin		6000															
7573	7573	Freelance	Data Visualization		200															
7574	7574	Freelance	Database Developer		700															
7575	7575	Freelance	Database Developer		5000															
7576	7576	Freelance	Data Analysis		500															
7577	7577	Freelance	Data Analysis		500															
7578	7578	Freelance	Power BI Developer		10000															
7579	7579	Freelance	Data Architect		3000															
7580	7580	Freelance	Data Visualization		1000															
7581	7581	Freelance	Data Analysis		4000															
7582	7582	Freelance	Power BI Developer		8000															
7583	7583	Freelance	Data Visualization		700															
7584	7584	Freelance	Data Visualization		2000															
7585	7585	Freelance	Power BI Developer		6000															
7586	7586	Freelance	Database Developer		5000															
7587	7587	Freelance	Power BI Developer		4000															
7588	7588	Freelance	Data Analysis		200															
7589	7589	Freelance	Data Visualization		4000															
7590	7590	Freelance	Database Developer		7000															
7591	7591	Freelance	Database Developer		2000															
7592	7592	Freelance	Power BI Developer		5000															
7593	7593	Freelance	Data Scientist		2000															
7594	7594	Freelance	Data Visualization		1000															
7595	7595	Freelance	Power BI Developer		8000															
7596	7596	Freelance	Data Architect		3000															
7597	7597	Freelance	Database Developer		3000															
7598	7598	Freelance	Data Analysis		1000															
7599	7599	Freelance	Data Analysis		700															
7600	7600	Freelance	Data Visualization		9000															
7601	7601	Freelance	Data Visualization		8000															
7602	7602	Freelance	Data Visualization		10000															
7603	7603	Freelance	Power BI Developer		1000															
7604	7604	Freelance	Database Developer		2000															
7605	7605	Freelance	Database Developer		3000															
7606	7606	Freelance	Power BI Developer		700															
7607	7607	Freelance	Data Scientist		10000															
7608	7608	Freelance	Data Scientist		7000															
7609	7609	Freelance	Database Admin		700															
7610	7610	Freelance	Database Admin		200															
7611	7611	Freelance	Data Analysis		7000															
7612	7612	Freelance	Data Analysis		8000															
7613	7613	Freelance	Database Developer		200															
7614	7614	Freelance	Data Analysis		8000															
7615	7615	Freelance	Power BI Developer		200															
7616	7616	Freelance	Power BI Developer		10000															
7617	7617	Freelance	Data Visualization		700															
7618	7618	Freelance	Data Scientist		5000															
7619	7619	Freelance	Data Visualization		200															
7620	7620	Freelance	Data Analysis		8000															
7621	7621	Freelance	Data Visualization		6000															
7622	7622	Freelance	Data Analysis		9000															
7623	7623	Freelance	Database Admin		2000															
7624	7624	Freelance	Power BI Developer		500															
7625	7625	Freelance	Data Visualization		9000															
7626	7626	Freelance	Data Analysis		10000															
7627	7627	Freelance	Data Visualization		1000															
7628	7628	Freelance	Power BI Developer		2000															
7629	7629	Freelance	Power BI Developer		7000															
7630	7630	Freelance	Data Visualization		500															
7631	7631	Freelance	Data Visualization		9000															
7632	7632	Freelance	Power BI Developer		10000															
7633	7633	Freelance	Power BI Developer		2000															
7634	7634	Freelance	Power BI Developer		1000															
7635	7635	Freelance	Data Visualization		700															
7636	7636	Freelance	Database Developer		5000															
7637	7637	Freelance	Database Developer		200															
7638	7638	Freelance	Data Architect		700															
7639	7639	Freelance	Data Scientist		700															
7640	7640	Freelance	Database Developer		4000															
7641	7641	Freelance	Data Visualization		4000															
7642	7642	Freelance	Power BI Developer		3000															
7643	7643	Freelance	Data Analysis		200															
7644	7644	Freelance	Data Analysis		6000															
7645	7645	Freelance	Data Visualization		700															
7646	7646	Freelance	Database Developer		5000															
7647	7647	Freelance	Database Developer		1000															
7648	7648	Freelance	Database Developer		10000															
7649	7649	Freelance	Database Admin		8000															
7650	7650	Freelance	Database Developer		3000															
7651	7651	Freelance	Power BI Developer		8000															
7652	7652	Freelance	Data Visualization		1000															
7653	7653	Freelance	Database Admin		6000															
7654	7654	Freelance	Database Admin		700															
7655	7655	Freelance	Power BI Developer		10000															
7656	7656	Freelance	Data Visualization		7000															
7657	7657	Freelance	Database Developer		5000															
7658	7658	Freelance	Data Visualization		10000															
7659	7659	Freelance	Data Analysis		8000															
7660	7660	Freelance	Data Analysis		4000															
7661	7661	Freelance	Power BI Developer		9000															
7662	7662	Freelance	Data Architect		700															
7663	7663	Freelance	Database Developer		3000															
7664	7664	Freelance	Data Scientist		8000															
7665	7665	Freelance	Data Analysis		8000															
7666	7666	Freelance	Power BI Developer		9000															
7667	7667	Freelance	Data Analysis		700															
7668	7668	Freelance	Data Visualization		3000															
7669	7669	Freelance	Power BI Developer		500															
7670	7670	Freelance	Power BI Developer		2000															
7671	7671	Freelance	Database Admin		700															
7672	7672	Freelance	Database Developer		4000															
7673	7673	Freelance	Data Visualization		6000															
7674	7674	Freelance	Data Analysis		3000															
7675	7675	Freelance	Data Analysis		1000															
7676	7676	Freelance	Data Analysis		700															
7677	7677	Freelance	Data Analysis		9000															
7678	7678	Freelance	Database Admin		3000															
7679	7679	Freelance	Power BI Developer		2000															
7680	7680	Freelance	Power BI Developer		8000															
7681	7681	Freelance	Power BI Developer		2000															
7682	7682	Freelance	Data Visualization		200															
7683	7683	Freelance	Data Visualization		7000															
7684	7684	Freelance	Power BI Developer		500															
7685	7685	Freelance	Database Developer		7000															
7686	7686	Freelance	Power BI Developer		500															
7687	7687	Freelance	Power BI Developer		10000															
7688	7688	Freelance	Database Developer		3000															
7689	7689	Freelance	Power BI Developer		6000															
7690	7690	Freelance	Data Visualization		1000															
7691	7691	Freelance	Data Analysis		10000															
7692	7692	Freelance	Database Developer		7000															
7693	7693	Freelance	Data Visualization		5000															
7694	7694	Freelance	Data Analysis		8000															
7695	7695	Freelance	Data Visualization		1000															
7696	7696	Freelance	Data Analysis		8000															
7697	7697	Freelance	Power BI Developer		5000															
7698	7698	Freelance	Power BI Developer		2000															
7699	7699	Freelance	Database Developer		500															
7700	7700	Freelance	Database Developer		500															
7701	7701	Freelance	Data Visualization		700															
7702	7702	Freelance	Data Visualization		10000															
7703	7703	Freelance	Data Visualization		3000															
7704	7704	Freelance	Power BI Developer		200															
7705	7705	Freelance	Power BI Developer		6000															
7706	7706	Freelance	Power BI Developer		700															
7707	7707	Freelance	Data Visualization		8000															
7708	7708	Freelance	Data Analysis		8000															
7709	7709	Freelance	Data Analysis		700															
7710	7710	Freelance	Data Analysis		3000															
7711	7711	Freelance	Database Developer		8000															
7712	7712	Freelance	Power BI Developer		500															
7713	7713	Freelance	Power BI Developer		3000															
7714	7714	Freelance	Database Developer		700															
7715	7715	Freelance	Database Developer		10000															
7716	7716	Freelance	Power BI Developer		5000															
7717	7717	Freelance	Power BI Developer		6000															
7718	7718	Freelance	Data Visualization		200															
7719	7719	Freelance	Data Scientist		3000															
7720	7720	Freelance	Database Developer		2000															
7721	7721	Freelance	Data Analysis		200															
7722	7722	Freelance	Power BI Developer		1000															
7723	7723	Freelance	Data Visualization		200															
7724	7724	Freelance	Power BI Developer		4000															
7725	7725	Freelance	Power BI Developer		500															
7726	7726	Freelance	Data Visualization		9000															
7727	7727	Freelance	Data Visualization		6000															
7728	7728	Freelance	Data Visualization		9000															
7729	7729	Freelance	Database Developer		1000															
7730	7730	Freelance	Data Analysis		4000															
7731	7731	Freelance	Data Visualization		4000															
7732	7732	Freelance	Database Developer		700															
7733	7733	Freelance	Data Visualization		10000															
7734	7734	Freelance	Data Visualization		1000															
7735	7735	Freelance	Data Architect		9000															
7736	7736	Freelance	Database Admin		9000															
7737	7737	Freelance	Power BI Developer		9000															
7738	7738	Freelance	Data Visualization		6000															
7739	7739	Freelance	Database Developer		8000															
7740	7740	Freelance	Data Architect		500															
7741	7741	Freelance	Data Scientist		500															
7742	7742	Freelance	Power BI Developer		9000															
7743	7743	Freelance	Database Developer		700															
7744	7744	Freelance	Database Admin		10000															
7745	7745	Freelance	Power BI Developer		1000															
7746	7746	Freelance	Database Developer		7000															
7747	7747	Freelance	Power BI Developer		1000															
7748	7748	Freelance	Data Visualization		9000															
7749	7749	Freelance	Database Developer		2000															
7750	7750	Freelance	Power BI Developer		700															
7751	7751	Freelance	Data Analysis		200															
7752	7752	Freelance	Database Developer		1000															
7753	7753	Freelance	Data Analysis		7000															
7754	7754	Freelance	Database Developer		5000															
7755	7755	Freelance	Data Visualization		7000															
7756	7756	Freelance	Data Analysis		5000															
7757	7757	Freelance	Data Visualization		7000															
7758	7758	Freelance	Data Analysis		200															
7759	7759	Freelance	Data Analysis		500															
7760	7760	Freelance	Data Scientist		10000															
7761	7761	Freelance	Database Admin		1000															
7762	7762	Freelance	Data Scientist		10000															
7763	7763	Freelance	Database Developer		9000															
7764	7764	Freelance	Database Developer		1000															
7765	7765	Freelance	Database Admin		2000															
7766	7766	Freelance	Power BI Developer		700															
7767	7767	Freelance	Power BI Developer		5000															
7768	7768	Freelance	Power BI Developer		9000															
7769	7769	Freelance	Power BI Developer		700															
7770	7770	Freelance	Data Visualization		6000															
7771	7771	Freelance	Power BI Developer		3000															
7772	7772	Freelance	Data Visualization		7000															
7773	7773	Freelance	Data Visualization		700															
7774	7774	Freelance	Database Developer		3000															
7775	7775	Freelance	Data Visualization		8000															
7776	7776	Freelance	Data Analysis		500															
7777	7777	Freelance	Power BI Developer		2000															
7778	7778	Freelance	Power BI Developer		2000															
7779	7779	Freelance	Database Developer		2000															
7780	7780	Freelance	Database Developer		8000															
7781	7781	Freelance	Data Visualization		10000															
7782	7782	Freelance	Database Admin		10000															
7783	7783	Freelance	Data Architect		5000															
7784	7784	Freelance	Data Architect		7000															
7785	7785	Freelance	Power BI Developer		8000															
7786	7786	Freelance	Database Developer		2000															
7787	7787	Freelance	Data Visualization		6000															
7788	7788	Freelance	Data Visualization		700															
7789	7789	Freelance	Data Visualization		4000															
7790	7790	Freelance	Database Admin		4000															
7791	7791	Freelance	Database Developer		2000															
7792	7792	Freelance	Data Visualization		3000															
7793	7793	Freelance	Data Visualization		9000															
7794	7794	Freelance	Database Developer		500															
7795	7795	Freelance	Data Visualization		700															
7796	7796	Freelance	Database Admin		500															
7797	7797	Freelance	Power BI Developer		6000															
7798	7798	Freelance	Data Analysis		2000															
7799	7799	Freelance	Database Admin		200															
7800	7800	Freelance	Database Developer		1000															
7801	7801	Freelance	Database Developer		5000															
7802	7802	Freelance	Data Analysis		200															
7803	7803	Freelance	Power BI Developer		1000															
7804	7804	Freelance	Data Scientist		9000															
7805	7805	Freelance	Power BI Developer		1000															
7806	7806	Freelance	Data Scientist		9000															
7807	7807	Freelance	Database Developer		10000															
7808	7808	Freelance	Data Architect		200															
7809	7809	Freelance	Data Analysis		7000															
7810	7810	Freelance	Power BI Developer		9000															
7811	7811	Freelance	Data Architect		2000															
7812	7812	Freelance	Power BI Developer		8000															
7813	7813	Freelance	Database Developer		3000															
7814	7814	Freelance	Database Developer		8000															
7815	7815	Freelance	Power BI Developer		6000															
7816	7816	Freelance	Data Analysis		1000															
7817	7817	Freelance	Data Visualization		2000															
7818	7818	Freelance	Data Scientist		6000															
7819	7819	Freelance	Data Analysis		8000															
7820	7820	Freelance	Data Analysis		7000															
7821	7821	Freelance	Database Developer		500															
7822	7822	Freelance	Power BI Developer		5000															
7823	7823	Freelance	Data Analysis		8000															
7824	7824	Freelance	Data Analysis		1000															
7825	7825	Freelance	Database Admin		1000															
7826	7826	Freelance	Data Analysis		700															
7827	7827	Freelance	Data Visualization		2000															
7828	7828	Freelance	Database Developer		1000															
7829	7829	Freelance	Power BI Developer		500															
7830	7830	Freelance	Data Analysis		5000															
7831	7831	Freelance	Data Architect		8000															
7832	7832	Freelance	Data Visualization		1000															
7833	7833	Freelance	Data Analysis		6000															
7834	7834	Freelance	Power BI Developer		5000															
7835	7835	Freelance	Power BI Developer		500															
7836	7836	Freelance	Data Analysis		700															
7837	7837	Freelance	Database Developer		10000															
7838	7838	Freelance	Power BI Developer		500															
7839	7839	Freelance	Power BI Developer		1000															
